"time_day","shoot_C","root_C","seed_C","litter_C","soil_water_mm","mineral_N","cumulative_net_C_gain","cumulative_litter_CO2_C","cumulative_rain_mm","cumulative_irrigation_mm","cumulative_ET_mm","cumulative_drainage_mm","cumulative_N_input","cumulative_N_leaching","temperature_C","rain_rate_mm_day","light_umol_m2_s","net_gain_gC_m2_day","carbon_residual","water_residual","nitrogen_residual"
62.333333333333336,9.254377594801804,4.594533176646956,0,2.1432473843759183,45.21626351199624,3.725058758875425,8.307960571540004,0.31580241571533196,0,0,34.78373648800375,0,0.12466666666666566,0,30.27187559823831,0,450,0.13820352242053466,7.105427357601002e-15,-1.4210854715202004e-14,-7.396860901565105e-15
63.25,9.306400247056354,4.623202834785797,0,2.179264365015996,44.70773113854017,3.721056627657083,8.434553858124815,0.3256864112666701,0,0,35.29226886145982,0,0.126499999999999,0,30.31642372920483,0,450,0.1380317417127332,3.552713678800501e-15,-1.4210854715202004e-14,-8.715250743307479e-15
64.16666666666667,9.35812258716095,4.651747244626827,0,2.215379737143426,44.20008434064821,3.7170708548867637,8.560985154925776,0.33573558599457104,0,0,35.799915659351775,0,0.12833333333333236,0,30.35964810563253,0,450,0.13784993544154941,-1.7763568394002505e-15,-1.4210854715202004e-14,-9.159339953157541e-15
65.08333333333333,9.409539548562373,4.680163823801053,0,2.2515916150497715,43.693367375562815,3.7131019172959974,8.687245374638168,0.3459503872249712,0,0,36.30663262443717,0,0.13016666666666568,0,30.401537964936,0,450,0.13765829372376998,-1.7763568394002505e-15,-1.4210854715202004e-14,-8.68749516769185e-15
66,9.460646198266605,4.708450050720337,0,2.287898096872876,43.1876250146004,3.709150282706999,8.813325599475283,0.3563312536154615,0,0,36.812374985399586,0,0.13199999999999903,0,30.442082876815817,0,450,0.13745699746886328,-1.7763568394002505e-15,-1.4210854715202004e-14,-1.0019762797242038e-14
66.91666666666667,9.511437730444607,4.736603461640746,0,2.3242972652969565,42.682902538350156,3.7052164104642076,8.939217072464883,0.36687861508256825,0,0,37.31709746164983,0,0.1338333333333324,0,30.481272745855605,0,450,0.13724621785671648,-5.329070518200751e-15,-1.4210854715202004e-14,-9.575673587391975e-15
67.83333333333333,9.561909459745168,4.764621647584462,0,2.3607871882176807,42.1792457316869,3.70130075188929,9.064911188279492,0.37759289273217866,0,0,37.82075426831309,0,0.13566666666666571,0,30.51909781403576,0,450,0.13702611584042373,-3.552713678800501e-15,-1.4210854715202004e-14,-9.992007221626409e-15
68.75,9.612056814331737,4.792502251128105,0,2.3973659193710155,41.67670087857751,3.6974037507584456,9.19039948362381,0.38847449879294815,0,0,38.32329912142247,0,0.13749999999999907,0,30.555548663163098,0,450,0.13679684167486797,-3.552713678800501e-15,-1.4210854715202004e-14,-1.0436096431476471e-14
69.66666666666667,9.661875328660525,4.820242963065424,0,2.43403149892469,41.175314756658715,3.693525843800789,9.315673627203164,0.3995238365525196,0,0,38.82468524334127,0,0.13933333333333242,0,30.590616217215956,0,450,0.13655853447180188,-7.105427357601002e-15,-1.4210854715202004e-14,-1.176836406102666e-14
70.58333333333333,9.711361088527985,4.847841674478806,0,2.470781131611222,40.67513607776478,3.6896674719357527,9.440725472311092,0.4107415776930716,0,0,39.3248639222352,0,0.14116666666666577,0,30.624291744604037,0,450,0.13632099058721395,-8.881784197001252e-15,-1.4210854715202004e-14,-1.3100631690576847e-14
71.5,9.760508916742436,4.875295853052683,0,2.5076144827484486,40.17620968036523,3.6858290373728084,9.56554680143242,0.4221275488888427,0,0,39.82379031963475,0,0.14299999999999913,0,30.656566860342522,0,450,0.1360553273406939,-1.2434497875801753e-14,-1.4210854715202004e-14,-1.2656542480726785e-14
72.41666666666667,9.809315070091511,4.902603466618363,0,2.5445287267033847,39.67858525085666,3.682010970162656,9.690129670840951,0.43368240742768016,0,0,40.32141474914332,0,0.14483333333333248,0,30.6874335281399,0,450,0.13579063817663894,-1.2434497875801753e-14,-1.4210854715202004e-14,-1.3988810110276972e-14
73.33333333333333,9.857775431433309,4.9297623632429515,0,2.5815218545033223,39.18231148188386,3.6782136842076736,9.814466169425046,0.4454065202454483,0,0,40.81768851811613,0,0.1466666666666658,0,30.716884062398904,0,450,0.1355173530572585,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.3516965324811281e-14
74.25,9.9058859505579,4.956770420932624,0,2.6185918459706317,38.68743752831876,3.6744375891269283,9.938548462515257,0.4573002450540857,0,0,41.312562471681225,0,0.14849999999999916,0,30.744911130130234,0,450,0.13523554967942933,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.3072876114961218e-14
